Year,Series,Company,No.,Faction,Name,Secondary Name,Alternate Mode,Size Class,Notes,Distribution,Original Price
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Cybertron,Convoy,Optimus Prime,-,Vinyl Figure,"Sold with Megatron, Non Transformable figures on blister card",Merchandise,TBC
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Cybertron,Metroflex,Metroplex,-,Vinyl Figure,Metroflex PVC (Soft Robo) with Cybertron insignia,Merchandise,TBC
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Cybertron,Dart Game,-,-,Vinyl Figure,"Non Transformable vinyl Ultra Magnus wiith a dart board, suction darts and a wrist watch.",Merchandise,TBC
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Cybertron,Convoy,Optimus Prime,-,Maruka Toys,"Rubber figure, came in yellow, red or green, made by Maruka Toys.",Merchandise,¥450
1986,Fight! Super Robot Lifeform Transformers,Takara,48,Destron,Astrotrain,Astrotrain,C62 Steam Locomotive & Space Shuttle,Tripleron,Released October 1986. C62 Steam Locomotive & Space Shuttle. Tripleron. Rerelease with Hasbro's colour scheme and updated box art. The Tech Specs also included weapon description and number values as per the other 1986 releases.,Mainline,"¥1,980"
1986,Scramble City,Takara,D-50,Destron,Motormaster,Motormaster,Kenworth K100 Aerodyne cab & Trailer,Stuntron,Released April 1986. Kenworth k100 aerodyne tractor trailer. Comes with built in spring launcher removed from Hasbros release. Stuntron,Mainline,"¥1,980"
1986,Scramble City,Takara,D-51,Destron,Breakdown,Breakdown,Lamborghini Countach LP500S,Stuntron,Released April 1986. Lamborghini Countach LP500s. Stuntron,Mainline,¥880
1986,Scramble City,Takara,D-52,Destron,Drag Stripe,Dragstrip,Tyrell P-34 6 wheeler racer,Stuntron,Released April 1986. Tyrell p-34 six wheeler indy car. Stuntron,Mainline,¥880
1986,Scramble City,Takara,D-53,Destron,Wildrider,Wildrider,Ferrari 308 GTB-GTS Quattrovalvole,Stuntron,Released April 1986. Ferrari 308 GTB-GTS Quattrovalvole. Stuntron,Mainline,¥880
1986,Scramble City,Takara,D-54,Destron,Dead End,Dead End,Porsche 928S,Stuntron,Released April 1986. Porsche 928s. Stuntron,Mainline,¥880
1986,Scramble City,Takara,D-55,Destron,Menasor,Menasor,Combiner,Stuntron,Released April 1986. Giftset of all 5 Stuntrons,Mainline,"¥5,500"
1986,Fight! Super Robot Lifeform Transformers,Takara,D-56,Destron,Ramjet,Ramjet,Modified F-15 Fighting Eagle,Jetron,Released February 1986. Modified McDonnell Douglas F-15 Jet. Jetron,Mainline,"¥1,980"
1986,Fight! Super Robot Lifeform Transformers,Takara,D-57,Destron,Thrust,Thrust,Modified F-15 Fighting Eagle,Jetron,Released February 1986. Modified McDonnell Douglas F-15 Jet. Jetron,Mainline,"¥1,980"
1986,Fight! Super Robot Lifeform Transformers,Takara,D-58,Destron,Frenzy,Frenzy,Microcassette,Cassettron,Released March 1986. Rerelease of 18 Frenzy. Released on card. Microcassette to robot. Cassettron,Mainline,¥680
1986,Fight! Super Robot Lifeform Transformers,Takara,D-59,Destron,Jaguar,Ravage,Microcassette,Cassettron,Released March 1986. Rerelease of 19 Jaguar. Released on card. Microcassette to robot jaguar. Cassettron,Mainline,¥680
1986,Fight! Super Robot Lifeform Transformers,Takara,D-60,Destron,Condor,Laserbeak,Microcassette,Cassettron,Released March 1986. Rerelease of 20 Condor. Released on card. Microcassette to robot condor. Cassettron,Mainline,¥680
1986,Fight! Super Robot Lifeform Transformers,Takara,D-61,Destron,Ratbat,Ratbat,Microcassette,Cassettron,Released March 1986. Microcassette to robot bat. Cassettron,Mainline,¥680
1986,Scramble City,Takara,D-62,Destron,Galvatron,Galvatron,Futuristic Cannon / Pistol,City Commander,"Released June 1986. Futuristic laser cannon & handgun, electronic, has lights and 3 sounds",Mainline,"¥4,800"
1986,Scramble City,Takara,D-63,Destron,Dinosaurer,Trypticon,Decepticon City / Battle base,Dino Base,"Released October 1986. Comes with x2 attachment accessories which allow Motormaster and Onslaught to attach their base modes to Dinosaurer's city mode. Battle Station & City with Full Tilt & Brunt, electronic, can walk in robot mode and weapons move in base mode",Mainline,"¥6,980"
1986,Scramble City,Takara,D-63,Destron,Full Tilt,Full Tilt,Futuristic car,Dino Base,"Released October 1986. Comes with x2 attachment accessories which allow Motormaster and Onslaught to attach their base modes to Dinosaurer's city mode. Battle Station & City with Full Tilt & Brunt, electronic, can walk in robot mode and weapons move in base mode",Mainline,"¥6,980"
1986,Scramble City,Takara,D-63,Destron,Brunt,Brunt,Futuristic tank,Dino Base,"Released October 1986. Comes with x2 attachment accessories which allow Motormaster and Onslaught to attach their base modes to Dinosaurer's city mode. Battle Station & City with Full Tilt & Brunt, electronic, can walk in robot mode and weapons move in base mode",Mainline,"¥6,980"
1986,Scramble City,Takara,D-64,Destron,Onslaught,Onslaught,Missile Truck / Cannon base,Combatron,Released June 1986. Cannon truck. Comes with built in spring launcher removed from Hasbros release. Combatron,Mainline,"¥1,980"
1986,Scramble City,Takara,D-65,Destron,Blast Off,Blast Off,Rockwell Space shuttle Orbiter,Combatron,Released June 1986. Rockwell space shuttle orbiter. Combatron,Mainline,¥880
1986,Scramble City,Takara,D-66,Destron,Volter,Vortex,Kaman Aerospace SH-2G super seasprite helicopter,Combatron,Released June 1986. Kaman Aerospace SH-2G Super Sea Sprite Helicopter. Combatron,Mainline,¥880
1986,Scramble City,Takara,D-67,Destron,Brawl,Brawl,Leopard 1 Tank,Combatron,Released June 1986. M1 Abrams MBT Tank. Combatron,Mainline,¥880
1986,Scramble City,Takara,D-68,Destron,Swindle,Swindle,Jeep (FMC XR311),Combatron,Released June 1986. Jeep. Combatron,Mainline,¥880
1986,Scramble City,Takara,D-69,Destron,Bruticus,Bruticus,Combiner,Combatron,Released June 1986. Giftset of all 5 Combatrons. Only released in Japan and Italy through GiG.,Mainline,"¥5,500"
1986,Fight! Super Robot Lifeform Transformers,Takara,D-70,Destron,Cyclonus,Cyclonus,Futuristic Star Fighter,Jetron,Released November 1986. Futuristic Jet. Jetron,Mainline,"¥1,800"
1986,Fight! Super Robot Lifeform Transformers,Takara,D-71,Destron,Scourge,Scourge,Futuristic Skiff,Jetron,Released November 1986. Futuristic Jet. Jetron,Mainline,"¥1,800"
1986,Fight! Super Robot Lifeform Transformers,Takara,D-72,Destron,Octone,Octane,Tanker truck / 767 Jet,Tripleron,Released November 1986. Tanker truck & 767 jet. Tripleron,Mainline,"¥2,200"
1986,Fight! Super Robot Lifeform Transformers,Takara,97,Destron,Dirge,Dirge,Modified F-15 Fighting Eagle,Jetron,"Available to order through the following mail order Leaflet: ""Can we defeat the Destrons?"" Orders were live up until 31st March 1987. Sold in a Hasbro box",Mail Away,"¥1,980 & 4 robot points"
1986,Fight! Super Robot Lifeform Transformers,Takara,37,Destron,Devastar,Devastator,Combiner,Buildron,Mail-Away (unknown campaign). 6 retail Buildron boxes packaged together in a cardboard slipcase with purple rinsed artwork,Lucky Draw,-
1986,Fight! Super Robot Lifeform Transformers,Takara,Good Bye Megatron,Destron,Megatron,Megatron,Walther P-38 9mm Automatic Pistol,Giftset,Released November 1986. With Megatron & Starscream; Megatron Comes with Fusion cannon & red inner of western release instead of blue. Came with a poster showing all the Destrons,Mainline,"¥4,480"
1986,Fight! Super Robot Lifeform Transformers,Takara,Good Bye Megatron,Destron,Starscream,Starscream,McDonnell Douglas F-15 Jet,Giftset,Released November 1986. With Megatron & Starscream.,Mainline,"¥4,480"
1986,Fight! Super Robot Lifeform Transformers,Takara,VSZ,Destron,Buzzsaw,Buzzsaw,Microcassette,Giftset,Released September 1986. Comes with Skids & Sunstreaker; weapons are attached to sprue,Mainline,"¥3,980"
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Destron,Starscream,Starscream,McDonnell Douglas F-15 Jet,Jetron,Gold plated Starscream in a Hasbro box given as a gift to employees with partnership between Hasbro and Takara. Limited to ? pieces.,Exclusive,-
1986,Fight! Super Robot Lifeform Transformers,Takara,W-3,Cybertron,Galvatron,Galvatron,Watch,Watchbot,Non Transformable Watch in the shape of Galvatron Robot Mode. Later released by Hasbro under the Generation 2 toy line in 1994,Merchandise,"¥2,800"
1986,Fight! Super Robot Lifeform Transformers,Takara,17,Destron,Soundwave,Soundwave,Microcassette Player,TF Alloy,"Smaller version of Soundwave with opening chest and battery compartment. Manufactured by ""Seven"" subsidiary of Takara. The following year these style of figures would be rebranded as Transformer Jr's",Merchandise,¥480
1986,Fight! Super Robot Lifeform Transformers,Takara,17,Destron,Soundwave,Soundwave,Microcassette Player,Plastic Model Kit,"Set A. Snap together plastic set. Transformable figures. In a VS set with Gears. Manufactured by ""Seven"" subsidiary of Takara. Available in 2 colours",Merchandise,¥350
1986,Fight! Super Robot Lifeform Transformers,Takara,21,Destron,Reflector,Reflector,Camera,Plastic Model Kit,Set C. Snap together plastic set. Transformable figures. The three robots can either form one large camera or 2 smaller cameras unlike the original version. Available in 2 colours,Merchandise,¥350
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Destron,Destron Hero Collection #2,-,-,Decoy,"22 Figures in Purple Silicone Rubber: Astrotrain, Blitzwing, Bonecrusher, Condor, Devastar, Gren, Jaguar, Kickback, Laserwave, Long Haul, Megatron, Mixmaster, Reflector, Rumble, Scavenger, Scrapper, Shrapnel, Skywarp, Soundwave, Starscream, Thundercracker",Merchandise,TBC
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Destron,Megatron,Megatron,-,Vinyl Figure,"Sold with Convoy, Non Transformable figures on blister card",Merchandise,TBC
1986,Fight! Super Robot Lifeform Transformers,Takara,-,Destron,Megatron,Megatron,-,Maruka Toys,"Rubber figure, came in yellow, red or green, made by Maruka Toys.",Merchandise,¥450
1987,The Transformers,Hasbro,-,Autobot,Blurr w/ Haywire,Blurr,Futuristic Car,Targetmaster,"Futuristic Car, Nebulan Targetmaster partner Haywire transforms into weapon. Minor remould from the 1986 release to accommodate the Targetmaster partner",Mainline,11.99
1987,The Transformers,Hasbro,-,Autobot,Kup w/ Recoil,Char,Futuristic Pick Up Truck,Targetmaster,"Futuristic tow truck, Nebulan Targetmaster partner Recoil transforms into weapon. Minor remould from the 1986 release to accommodate the Targetmaster partner",Mainline,11.99
1987,The Transformers,Hasbro,-,Autobot,Hot Rod w/ Firebolt,Hot Rodimus,Futuristic race car,Targetmaster,"Futuristic race car, Nebulan Targetmaster partner Firebolt transforms into weapon. Minor remould from the 1986 release to accommodate the Targetmaster partner",Mainline,11.99
1987,The Transformers,Hasbro,-,Autobot,Crosshairs w/ Pinpointer,Crosshairs,Futuristic Off Road car,Targetmaster,"Futuristic Off Road car, Nebulan Targetmaster partner Pinpointer transforms into weapon",Mainline,9.99
1987,The Transformers,Hasbro,-,Autobot,Sureshot w/ Spoilsport,Sureshot,Futuristic Buggy,Targetmaster,"Futuristic buggy, Nebulan Targetmaster partner Spoilsport transforms into weapon",Mainline,9.99
1987,The Transformers,Hasbro,-,Autobot,Pointblank w/ Peacemaker,Blanker,Buggy,Targetmaster,"Futuristic racer, Nebulan Targetmaster partner Peacemaker transforms into weapon",Mainline,9.99
1987,The Transformers,Hasbro,-,Autobot,Punch-Counterpunch,Double Agent,Pontiac Fiero,Double Spy,"Pontiac Fiero, has a double robot mode, Punch is his Autobot mode whilst Counterpunch is his Decepticon persona.",Mainline,11.99
1987,The Transformers,Hasbro,-,Autobot,Cloudraker,Cloudraker,Futuristic Jet,Autobot Clone,"Sold as a set of 2 under the name ""Fastlane/Cloudraker"". Robot mode is identical to Fastlane but transforms into a jet. Has his own unique rubsign to differentiaite him from Fastlane in robot mode.",Mainline,13.99
1987,The Transformers,Hasbro,-,Autobot,Fastlane,Fastlane,Futuristic race car,Autobot Clone,"Sold as a set of 2 under the name ""Fastlane/Cloudraker"". Robot mode is identical to Cloudraker but transforms into a race car. Has his own unique rubsign to differentiaite him from Cloudraker in robot mode.",Mainline,13.99
1987,The Transformers,Hasbro,-,Autobot,Doublecross,Doublecross,2 headed dragon,Monsterbot,"2 headed dragon, has mechanism to produce sparks out of the monsters mouth",Mainline,14.99
1987,The Transformers,Hasbro,-,Autobot,Grotusque,Grotus,Winged Sabretooth tiger,Monsterbot,"Winged Sabretooth tiger, has mechanism to produce sparks out of the monsters mouth",Mainline,14.99
1987,The Transformers,Hasbro,-,Autobot,Repugnus,Repug,Insect Monster,Monsterbot,"Insect Monster, has mechanism to produce sparks out of the monsters mouth",Mainline,14.99
1987,The Transformers,Hasbro,-,Autobot,Afterburner,Afterburner,Futuristic Cycle,Technobot,TK1 Futuristic Cycle. Combines with fellow Technobots to form Computron,Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Computron,Computicon,Combiner,Technobot,"Combiner Giftset of all 5 Technobots, identical to the individual releases.",Mainline,27.99
1987,The Transformers,Hasbro,-,Autobot,Lightspeed,Lightspeed,Futuristic race car,Technobot,TK4 Futuristic race car. Combines with fellow Technobots to form Computron,Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Nosecone,Nosecone,Futuristic Drill Tank,Technobot,TK2 Futuristic Drill Tank. Combines with fellow Technobots to form Computron,Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Scattershot,Scattershot,Futuristic Gun ship / Laser cannon,Technobot,TK5 Transforms into a Futuristic Gun ship & Laser cannon. Combines with fellow Technobots to form Computron,Mainline,11.99
1987,The Transformers,Hasbro,-,Autobot,Strafe,Strafe,Futuristic Jet,Technobot,TK3 Futuristic Jet. Combines with fellow Technobots to form Computron,Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Chase,Chase,Ferrari Testarossa,Throttlebot,"Red Ferrari Testarossa, pull-back motor",Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Freeway,Runway,Chevrolet Corvette,Throttlebot,"Blue Chevrolet Corvette, pull-back motor",Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Goldbug,Goldback,VW Beetle,Throttlebot,"Gold VW Beetle, pull-back motor",Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Rollbar,Rollbar,Jeep CJ-7,Throttlebot,"Jeep CJ-7, pull-back motor",Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Searchlight,Looklight,Ford RS200 rally car,Throttlebot,"White Ford RS200 rally car, pull-back motor",Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Wideload,Wideload,Dump Truck,Throttlebot,"Dump truck, pull-back motor",Mainline,3.99
1987,The Transformers,Hasbro,-,Autobot,Fortress Maximus,Fortress Maximus,Autobot base / battle station,Headmaster Autobot Base,"Autobot base & Battleship Comes with Cerebros, Spike, Gasket & Grommet. Gasket and Grommet combine to form the robot Cog. Fortress Maximus stands two feet tall and was the largest Transformer up until the release of Transformers Generations Metroplex in 2013.",Mainline,89.99
1987,The Transformers,Hasbro,-,Autobot,Cerebros,Fortress,Fortress Maximus' head & Computer station,Headmaster Autobot Base,Cerebros transforms into a computer mainframe and Fortress Maximus' head.,Mainline,89.99
1987,The Transformers,Hasbro,-,Autobot,Spike,Fort,Cerebros' Head,Headmaster Autobot Base,Spike transforms into the head of Cerebros. Spike is the same size as the other Headmasters such as Arcana and as such they are all interchangable.,Mainline,89.99
1987,The Transformers,Hasbro,-,Autobot,Gasket,Gasket,Armoured Buggy,Headmaster Autobot Base,Vehicle mode in an armoured buggy. Combines with Grommet to form the robot Cog,Mainline,89.99
1987,The Transformers,Hasbro,-,Autobot,Grommet,Grommet,Armoured Tank,Headmaster Autobot Base,Vehicle mode is an armoured tank. Combines with Gasket to form the robot Cog,Mainline,89.99
1987,The Transformers,Hasbro,-,Autobot,Cog,Cog,Tank & Buggy,Headmaster Autobot Base,Cog is the combination of Gasket and Grommet,Mainline,89.99
1987,The Transformers,Hasbro,-,Autobot,Brainstorm w/ Arcana,Brainstorm,Futuristic Jet,Headmaster,"Futuristic Jet, Nebulan Headmaster partner Arcana transforms into head",Mainline,14.99
1987,The Transformers,Hasbro,-,Autobot,Chromedome w/ Stylor,Chromedome,Futuristic Car,Headmaster,"Futuristic Car, Nebulan Headmaster partner Stylor transforms into head",Mainline,14.99
1987,The Transformers,Hasbro,-,Autobot,Hardhead w/ Duros,Hardhead,Futuristic Tank,Headmaster,"Futuristic Tank, Nebulan Headmaster partner Duros transforms into head",Mainline,14.99
1987,The Transformers,Hasbro,-,Autobot,Highbrow w/ Gort,Highbrow,Futuristic Helicopter,Headmaster,"Futuristic Helicopter, Nebulan Headmaster partner Gort transforms into head",Mainline,14.99
1987,The Transformers,Hasbro,-,Autobot,Optimus Prime,Convoy,White Freightliner Cabover Engine Tractor Trailer FLA 8664T,Leader,"Sent in styrofoam and a plain cardboard box & came with a black and white Tech Spec. Available to order through the following mail order pamphlet: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)",Mail Away,$21.50 & 5 robot points
1987,The Transformers,Hasbro,-,Autobot,Wheeljack,Wheeljack,1975 Lancia Stratos Turbo,Autobot Car,"Sent in a plain box and toy packaged in a clear plastic bag with a black and white tech spec. Available to order through the pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)   & ""Transformers Combat Data""  (Offer Expired 31/12/1988).",Mail Away,$8 & 2 robot points
1987,The Transformers,Hasbro,-,Autobot,Mirage,Ligier,Citanes JS11-F1 Racing Car,Autobot Car,"Sent in a plain box and toy packaged in a clear plastic bag with a black and white tech spec. Available to order through the pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)   & ""Transformers Combat Data""  (Offer Expired 31/12/1988).",Mail Away,$8 & 2 robot points
1987,The Transformers,Hasbro,-,Autobot,Ratchet,Ratchet,Nissan Ambulance Van C22 (Vanette),Autobot Car,"Sent in a plain box and toy packaged in a clear plastic bag with a black and white tech spec. Available to order through the pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)   & ""Transformers Combat Data""  (Offer Expired 31/12/1988).",Mail Away,$8 & 2 robot points
1987,The Transformers,Hasbro,-,Autobot,Sunstreaker,Sunstreaker,Lamborghini Countach LP500S,Autobot Car,"Sent in a plain box and toy packaged in a clear plastic bag with a black and white tech spec. Available to order through the pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)   & ""Transformers Combat Data""  (Offer Expired 31/12/1988).",Mail Away,$8 & 2 robot points
1987,The Transformers,Hasbro,-,Autobot,Cliffjumper,Cliff,Porsche 924 Turbo,Minibot,"This was actually a Hubcap figure with Cliffjumpers instructions. Available to order through the following mail order pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988) & ""Transformers Combat Data""  (Offer Expired 31/12/1988). With both Mail Away offerings, all 3 Minibots were also available to purchase in a set of 3 for $9.50 and 1 Robot Point.",Mail Away,$4 & 1 Robot Point
1987,The Transformers,Hasbro,-,Autobot,Cosmos,Adams,UFO,Minibot,"Packaged in a clear plastic bag with instructions. Available to order through the following mail order pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988) & ""Transformers Combat Data""  (Offer Expired 31/12/1988). With both Mail Away offerings, all 3 Minibots were also available to purchase in a set of 3 for $9.50 and 1 Robot Point.",Mail Away,$4 & 1 Robot Point
1987,The Transformers,Hasbro,-,Autobot,Warpath,Warpath,General Motors M551 Sheridan AR/AAV,Minibot,"Packaged in a clear plastic bag with instructions. Available to order through the following mail order pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988) & ""Transformers Combat Data""  (Offer Expired 31/12/1988). With both Mail Away offerings, all 3 Minibots were also available to purchase in a set of 3 for $9.50 and 1 Robot Point.",Mail Away,$4 & 1 Robot Point
1987,The Transformers,Hasbro,-,Autobot,S.T.A.R.S Membership,S.T.A.R.S Member,Play Set,Play Set,"Secret Transformers Autobot Rescue Squad Mail-Away. Came with cardboard control centre, iron on patches, poster, membership card and a Tech Spec Manual. Available to order through the following mail order pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988) & ""Transformers Combat Data""  (Offer Expired 31/12/1988)",Mail Away,$5.00
1987,The Transformers,Hasbro,-,Decepticon,Scorponok,Mega Zarak,Scorpion & Base,Headmaster Base,Scorpion & Base comes with Fasttrack who transforms from robot to tank. Headmaster partner: Lord Zarak.,Mainline,$39.99
1987,The Transformers,Hasbro,-,Decepticon,Lord Zarak,Zarak,Scorponoks Head,Headmaster Base,Transforms into Scorponoks head,Mainline,$39.99
1987,The Transformers,Hasbro,-,Decepticon,Fasttrack,Fasttrack,Armoured Tank,Headmaster Base,Transforms from robot to 6 wheeled armoured tank,Mainline,$39.99
1987,The Transformers,Hasbro,-,Decepticon,Sixshot,Sixshot,Six Changer,Six Changer,"Transforms between 6 different modes and a ""hidden"" seventh: Robot / Starfighter Jet / Tank / Laser Pistol / Wolf / Armoured Carrier and the seventh: Winged Wolf",Mainline,$34.99
1987,The Transformers,Hasbro,-,Decepticon,Blot,Blot,Monster,Terrorcon,TR4 Monster. Combines with fellow Terrorcons to form Abominus,Mainline,$3.99
1987,The Transformers,Hasbro,-,Decepticon,Cutthroat,Cutthroat,Pteranodon Monster,Terrorcon,TR3 Pteradon monster. Combines with fellow Terrorcons to form Abominus,Mainline,$3.99
1987,The Transformers,Hasbro,-,Decepticon,Hun-Gurrr,Hun-Grur,Double Headed Dragon,Terrorcon,TR5 2 headed dragon & 'Base' mode. Combines with fellow Terrorcons to form Abominus,Mainline,$11.99
1987,The Transformers,Hasbro,-,Decepticon,Rippersnapper,Rippersnapper,Shark Monster,Terrorcon,TR1 Land shark. Combines with fellow Terrorcons to form Abominus,Mainline,$3.99
1987,The Transformers,Hasbro,-,Decepticon,Sinnertwin,Sinnertwin,Two Headed Beast,Terrorcon,TR2 Two headed hell hound. Combines with fellow Terrorcons to form Abominus,Mainline,$3.99
1987,The Transformers,Hasbro,-,Decepticon,Abominus,Abominus,Combiner,Terrorcon,The giftset of all 5 Terrorcons was only available in Japan (Takara) & Italy (GiG).,Mainline,-
1987,The Transformers,Hasbro,-,Decepticon,Apeface,Apeface,Jet & Gorilla,Headmaster Horrorcon,"Futuristic Jet / Gorilla, Nebulan Headmaster partner Spazma transforms into head",Mainline,$14.99
1987,The Transformers,Hasbro,-,Decepticon,Snapdragon,Snapdragon,Jet & Dragon,Headmaster Horrorcon,"Futuristic Jet / Dragon, Nebulan Headmaster partner Krunk transforms into head",Mainline,$14.99
1987,The Transformers,Hasbro,-,Decepticon,Mindwipe,Wipe,Bat,Headmaster,"Bat, Nebulan partner transforms into head. Headmaster partner: Vorath",Mainline,$14.99
1987,The Transformers,Hasbro,-,Decepticon,Skullcruncher,Skull,Alligator,Headmaster,"Alligator, Nebulan partner transforms into head. Headmaster partner: Grax",Mainline,$14.99
1987,The Transformers,Hasbro,-,Decepticon,Weirdwolf,Weirdwolf,Wolf,Headmaster,"Wolf, Nebulan partner transforms into head. Headmaster partner: Monzo",Mainline,$14.99
1987,The Transformers,Hasbro,-,Decepticon,Battletrap,Battletrap,Ford F-150 camper truck & AH-64 Apache Helicopter.,Duocon,Ford F-150 camper truck & AH-64 Apache Helicopter. 2 vehicles join and auto transform into robot,Mainline,$6.99
1987,The Transformers,Hasbro,-,Decepticon,Flywheels,Flywheels,F-4 Phantom II fighter jet & Howitzer Tank,Duocon,F-4 Phantom II fighter jet & Howitzer Tank. 2 vehicles join and auto transform into robot,Mainline,$6.99
1987,The Transformers,Hasbro,-,Decepticon,Cyclonus w/ Nightstick,Cyclonus,Futuristic Star Fighter,Targetmaster,"Futuristic Star Fighter, Nebulan Targetmaster partner Nightstick transforms into Weapon. Minor remould of the 1986 release to accommodate the Targetmaster partner.",Mainline,$11.99
1987,The Transformers,Hasbro,-,Decepticon,Scourge w/ Fracas,Scourge,Futuristic Skiff,Targetmaster,"Futuristic Skiff, Nebulan Targetmaster partner Fracas transforms into Weapon. Minor remould of the 1986 release to accommodate the Targetmaster partner.",Mainline,$11.99
1987,The Transformers,Hasbro,-,Decepticon,Triggerhappy w/ Blowpipe,Triggerhappy,Futuristic Gunship,Targetmaster,"Futuristic Gunship, Nebulan Targetmaster partner Blowpipe transforms into Weapon",Mainline,$9.99
1987,The Transformers,Hasbro,-,Decepticon,Misfire w/ Aimless,Misfire,Futuristic attack ship,Targetmaster,"Futuristic attack ship, Nebulan Targetmaster partner Aimless transforms into Weapon",Mainline,$9.99
1987,The Transformers,Hasbro,-,Decepticon,Slugslinger w/ Caliburst,Slugslinger,Futuristic Double nosed jet,Targetmaster,"Futuristic double nose jet, Nebulan Targetmaster partner Caliburst transforms into Weapon",Mainline,$9.99
1987,The Transformers,Hasbro,-,Decepticon,Overkill,Overkill,Microcassette,Cassette,"White & Blue Tyrannosaurus Rex, sold in a two pack with Slugfest",Mainline,$5.99
1987,The Transformers,Hasbro,-,Decepticon,Slugfest,Slugfest,Microcassette,Cassette,"Green Stegosaurus, sold in a two pack with Overkill",Mainline,$5.99
1987,The Transformers,Hasbro,-,Decepticon,Pounce,Pounce,Jaguar,Decepticon Clone,"Sold as a set of 2 under the name ""Pounce/Wingspan"". Robot mode is identical to Wingspan but transforms into a jaguar. Has his own unique rubsign to differentiaite him from Wingspan in robot mode.",Mainline,$13.99
1987,The Transformers,Hasbro,-,Decepticon,Wingspan,Wingspan,Hawk,Decepticon Clone,"Sold as a set of 2 under the name ""Pounce/Wingspan"". Robot mode is identical to Pounce but transforms into a jaguar. Has his own unique rubsign to differentiaite him from Pounce in robot mode.",Mainline,$13.99
1987,The Transformers,Hasbro,-,Decepticon,Megatron,Megatron,Walther P-38 Pistol with extensions,Leader,"Sent in a plain cardboard box, toy packaged in styrofoam. Came with a black and white Tech Spec. Available to order through the pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)   & ""Transformers Combat Data""  (Offer Expired 31/12/1988).",Mail Away,$21.50 & 5 robot points
1987,The Transformers,Hasbro,-,Decepticon,Reflector,Reflector,Camera,Camera,"Sent in a plain cardboard box, toy packaged in styrofoam. Came with a black and white Tech Spec. Available to order through the pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)   & ""Transformers Combat Data""  (Offer Expired 31/12/1988).",Mail Away,$10 & 2 robot points
1987,The Transformers,Hasbro,-,Decepticon,Thundercracker,Thundercracker,McDonnell Douglas F-15 Jet,Decepticon Jet,"Sent in a plain cardboard box, toy packaged in a clear plastic bag. Came with a black and white Tech Spec. Available to order through the pamphlets: ""Rodimus Prime remembers the Transformers greatest battle on Earth."" (Offer Expired 30/06/1988)   & ""Transformers Combat Data""  (Offer Expired 31/12/1988).",Mail Away,$10 & 2 robot points
1987,The Transformers,Hasbro,1,Autobot,Grimlock,Grimlock,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
1987,The Transformers,Hasbro,2,Autobot,Snarl,Snarl,-,Decoy,"Packaged with smaller carded figures as part of the Decoy promotion which also came with a mini comic: Aerialbots, Stunticons, Protectobots, Combaticons, Technobots and Terrorcons and Throttlebots. Autobots came in red rubber, Decepticons came in purple. Decepticons packaged with the Throttlebots came in red rubber and are much harder to find.",Promotional,-
